page,text,p,start,end,type,description
272,16,5,138,140,DATE,Absolute or relative dates or periods
272,Ray,7,0,3,PERSON,"People, including fictional"
272,4,8,1,2,CARDINAL,Numerals that do not fall under another type
272,BB,9,0,2,PERSON,"People, including fictional"
272,Nicky,9,7,12,PERSON,"People, including fictional"
272,Berlin,10,0,6,GPE,"Countries, cities, states"
272,2,11,1,2,CARDINAL,Numerals that do not fall under another type
272,Ray,12,17,20,PERSON,"People, including fictional"
273,"Wednesday, September 6, 1922",1,0,28,DATE,Absolute or relative dates or periods
273,11,2,0,2,CARDINAL,Numerals that do not fall under another type
273,St. Leonard’s Terrace,2,3,24,FAC,"Buildings, airports, highways, bridges, etc."
273,3,3,5,6,CARDINAL,Numerals that do not fall under another type
273,Dukes,4,14,19,PERSON,"People, including fictional"
273,the morning,4,23,34,TIME,Times smaller than a day
273,4 o’clock,6,23,32,TIME,Times smaller than a day
273,Eliza,6,44,49,PERSON,"People, including fictional"
274,"Thursday, September 7, 1922",1,0,27,DATE,Absolute or relative dates or periods
274,St. Leonard’s Terrace S.W. 3,2,3,31,FAC,"Buildings, airports, highways, bridges, etc."
274,Logan,4,21,26,PERSON,"People, including fictional"
274,Britten,5,0,7,PERSON,"People, including fictional"
274,Verry’s,5,27,34,PERSON,"People, including fictional"
274,Jim Whitall,6,0,11,PERSON,"People, including fictional"
275,"Friday, September 8, 1922",1,0,25,DATE,Absolute or relative dates or periods
275,Hotel du Théatre des Champs-Elysées,2,0,35,FAC,"Buildings, airports, highways, bridges, etc."
275,6,3,0,1,CARDINAL,Numerals that do not fall under another type
275,Avenue Montaigne,3,2,18,FAC,"Buildings, airports, highways, bridges, etc."
275,Ray,6,12,15,PERSON,"People, including fictional"
275,Thorolds,6,23,31,PERSON,"People, including fictional"
275,Strachey,7,18,26,PERSON,"People, including fictional"
275,Simon Bussy’s,7,35,48,PERSON,"People, including fictional"
275,next month,7,126,136,DATE,Absolute or relative dates or periods
275,Barbara,7,152,159,PERSON,"People, including fictional"
275,3,8,3,4,TIME,Times smaller than a day
275,the Vit___ Hotel,8,13,29,ORG,"Companies, agencies, institutions, etc."
275,Croydon,8,45,52,GPE,"Countries, cities, states"
275,Ray,8,60,63,PERSON,"People, including fictional"
275,Handley-Page,8,149,161,ORG,"Companies, agencies, institutions, etc."
275,Deal,8,180,184,GPE,"Countries, cities, states"
275,Boulogne,8,189,197,GPE,"Countries, cities, states"
275,Beauvais,8,202,210,GPE,"Countries, cities, states"
275,Paris,8,214,219,GPE,"Countries, cities, states"
275,the Hotel Crillon,8,230,247,FAC,"Buildings, airports, highways, bridges, etc."
275,Le Bourget,8,288,298,FAC,"Buildings, airports, highways, bridges, etc."
275,7,8,303,304,TIME,Times smaller than a day
275,Carey,9,4,9,PERSON,"People, including fictional"
275,a minute,9,14,22,TIME,Times smaller than a day
275,Lapérouse,9,53,62,FAC,"Buildings, airports, highways, bridges, etc."
276,"Saturday, September 9, 1922",1,0,27,DATE,Absolute or relative dates or periods
276,Hotel du Theatre des Champs Elysées Paris,2,24,65,FAC,"Buildings, airports, highways, bridges, etc."
276,Ray,3,0,3,PERSON,"People, including fictional"
276,Carey,3,17,22,PERSON,"People, including fictional"
276,the evening,3,93,104,TIME,Times smaller than a day
276,Helen Flexner,3,132,145,PERSON,"People, including fictional"
276,Lucy Donelly,3,150,162,PERSON,"People, including fictional"
276,U.S.A.,3,190,196,GPE,"Countries, cities, states"
276,Carey,3,213,218,PERSON,"People, including fictional"
276,Ray,4,7,10,PERSON,"People, including fictional"
277,"Sunday, September 10, 1922",1,0,26,DATE,Absolute or relative dates or periods
277,Louvre,2,0,6,FAC,"Buildings, airports, highways, bridges, etc."
277,Egyptian,2,16,24,NORP,Nationalities or religious or political groups
277,Helen,2,58,63,PERSON,"People, including fictional"
277,Lucy,2,68,72,PERSON,"People, including fictional"
277,Lapérouse,3,26,35,FAC,"Buildings, airports, highways, bridges, etc."
277,Le Cid,3,51,57,FAC,"Buildings, airports, highways, bridges, etc."
277,the Th.[éâtre] Français,3,61,84,FAC,"Buildings, airports, highways, bridges, etc."
277,Carey,3,139,144,PERSON,"People, including fictional"
278,"Monday, September 11, 1922",1,0,26,DATE,Absolute or relative dates or periods
278,Hotel du Theatre des Champs Elysées Paris,2,24,65,FAC,"Buildings, airports, highways, bridges, etc."
278,Ray,3,0,3,PERSON,"People, including fictional"
278,Duveens,3,62,69,PERSON,"People, including fictional"
278,Billy Taylor’s,3,87,101,PERSON,"People, including fictional"
278,William,3,263,270,PERSON,"People, including fictional"
278,Ray,3,328,331,PERSON,"People, including fictional"
278,Carey,4,14,19,PERSON,"People, including fictional"
278,evening,4,40,47,TIME,Times smaller than a day
278,Ray,4,52,55,PERSON,"People, including fictional"
278,William] James’,5,6,21,PERSON,"People, including fictional"
279,"Tuesday, September 12, 1922",1,0,27,DATE,Absolute or relative dates or periods
279,Ray,2,0,3,PERSON,"People, including fictional"
279,Duveens,2,35,42,PERSON,"People, including fictional"
279,Jo,2,47,49,PERSON,"People, including fictional"
279,hour,2,125,129,TIME,Times smaller than a day
279,10%,2,150,153,PERCENT,"Percentage, including ""%"""
279,5%,2,184,186,PERCENT,"Percentage, including ""%"""
279,Duveens,3,19,26,PERSON,"People, including fictional"
279,Ritz,3,34,38,ORG,"Companies, agencies, institutions, etc."
279,every second,3,113,125,TIME,Times smaller than a day
279,Carey,4,11,16,PERSON,"People, including fictional"
279,the Contes d’Hoffmann,4,29,50,FAC,"Buildings, airports, highways, bridges, etc."
280,"Wednesday, September 13, 1922",1,0,29,DATE,Absolute or relative dates or periods
280,Paris,2,6,11,GPE,"Countries, cities, states"
280,Berlin,2,15,21,GPE,"Countries, cities, states"
280,Jo Duveen,3,30,39,PERSON,"People, including fictional"
280,Edward,3,41,47,PERSON,"People, including fictional"
280,Löwengarde,3,60,70,PERSON,"People, including fictional"
280,B.B.,4,8,12,PERSON,"People, including fictional"
280,B.B.,5,8,12,PERSON,"People, including fictional"
280,Eliz,8,0,4,PERSON,"People, including fictional"
280,Carey,8,18,23,PERSON,"People, including fictional"
280,Eliza,8,39,44,PERSON,"People, including fictional"
280,7.40 p.m.,8,48,57,TIME,Times smaller than a day
281,"Thursday, September 14, 1922",1,0,28,DATE,Absolute or relative dates or periods
281,Hotel Bristol,2,0,13,ORG,"Companies, agencies, institutions, etc."
281,Berlin,2,14,20,GPE,"Countries, cities, states"
281,5.30,3,11,15,TIME,Times smaller than a day
281,Nicky,3,22,27,PERSON,"People, including fictional"
281,Strauss,4,44,51,PERSON,"People, including fictional"
281,Ariadne,4,64,71,WORK_OF_ART,"Titles of books, songs, etc."
282,"Friday, September 15, 1922",1,0,26,DATE,Absolute or relative dates or periods
282,Hotel Bristol,2,24,37,ORG,"Companies, agencies, institutions, etc."
282,Karin,3,0,5,PERSON,"People, including fictional"
282,the Völkerkunde Museum,4,8,30,ORG,"Companies, agencies, institutions, etc."
282,Turfan,4,43,49,ORG,"Companies, agencies, institutions, etc."
282,Doktor De Kok,4,90,103,PERSON,"People, including fictional"
282,Chinese-Indian,4,105,119,NORP,Nationalities or religious or political groups
282,c. VII to IX centuries,4,137,159,DATE,Absolute or relative dates or periods
282,Tristan und Isolde,5,8,26,FAC,"Buildings, airports, highways, bridges, etc."
282,the evening,5,30,41,TIME,Times smaller than a day
282,2 hours,5,112,119,TIME,Times smaller than a day
283,"Saturday, September 16, 1922",1,0,28,DATE,Absolute or relative dates or periods
283,B.B.,2,0,4,PERSON,"People, including fictional"
283,Valentiner,2,28,38,PERSON,"People, including fictional"
283,Schloss,2,46,53,FAC,"Buildings, airports, highways, bridges, etc."
283,Kunstgewerbe,2,74,86,ORG,"Companies, agencies, institutions, etc."
283,B.B.,2,124,128,PERSON,"People, including fictional"
283,Bode,2,143,147,PERSON,"People, including fictional"
283,Watteaus,2,166,174,PERSON,"People, including fictional"
283,Piero della Francesca,2,305,326,PERSON,"People, including fictional"
283,Valentiner,2,347,357,PERSON,"People, including fictional"
283,Karin,3,7,12,PERSON,"People, including fictional"
283,Adrian,3,17,23,PERSON,"People, including fictional"
283,Wannsee,3,48,55,FAC,"Buildings, airports, highways, bridges, etc."
283,Così fan Tutti,4,8,22,ORG,"Companies, agencies, institutions, etc."
283,the evening,4,26,37,TIME,Times smaller than a day
284,"Sunday, September 17, 1922",1,0,26,DATE,Absolute or relative dates or periods
284,Hotel Bristol,2,24,37,ORG,"Companies, agencies, institutions, etc."
284,BB,3,10,12,PERSON,"People, including fictional"
284,Greek,3,38,43,NORP,Nationalities or religious or political groups
284,four,3,45,49,CARDINAL,Numerals that do not fall under another type
284,Demeter,3,71,78,WORK_OF_ART,"Titles of books, songs, etc."
284,three,3,81,86,CARDINAL,Numerals that do not fall under another type
284,Sicily,3,112,118,GPE,"Countries, cities, states"
284,Paris,3,149,154,GPE,"Countries, cities, states"
284,Herr Simon’s,4,16,28,PERSON,"People, including fictional"
284,Botticelli,4,122,132,PERSON,"People, including fictional"
284,Duveen,4,280,286,ORG,"Companies, agencies, institutions, etc."
284,American,4,332,340,NORP,Nationalities or religious or political groups
284,the afternoon,5,3,16,TIME,Times smaller than a day
284,Sarres,5,34,40,PERSON,"People, including fictional"
284,one,5,49,52,CARDINAL,Numerals that do not fall under another type
284,two,5,66,69,CARDINAL,Numerals that do not fall under another type
284,Karin,5,126,131,PERSON,"People, including fictional"
284,Adrian,5,136,142,PERSON,"People, including fictional"
285,"Monday, September 18, 1922",1,0,26,DATE,Absolute or relative dates or periods
285,Turfan,2,0,6,PERSON,"People, including fictional"
285,de Kok Coq,2,23,33,PERSON,"People, including fictional"
285,Horne,2,98,103,PERSON,"People, including fictional"
285,Claude Phillips,2,108,123,PERSON,"People, including fictional"
285,the evening,3,3,14,TIME,Times smaller than a day
285,Così fan,3,100,108,PERSON,"People, including fictional"
286,"Tuesday, September 19, 1922",1,0,27,DATE,Absolute or relative dates or periods
286,Hotel Bristol,2,24,37,ORG,"Companies, agencies, institutions, etc."
286,Italian,6,0,7,NORP,Nationalities or religious or political groups
286,Museum,6,76,82,FAC,"Buildings, airports, highways, bridges, etc."
286,the afternoon,7,3,16,TIME,Times smaller than a day
286,BB,7,17,19,PERSON,"People, including fictional"
286,Herr Casserèr’s,7,37,52,ORG,"Companies, agencies, institutions, etc."
286,Herr Blumenreich,7,117,133,PERSON,"People, including fictional"
286,Casserèr,7,148,156,PERSON,"People, including fictional"
286,Van Gogh’s,7,202,212,PERSON,"People, including fictional"
286,BB,7,224,226,PERSON,"People, including fictional"
286,Bellini,7,446,453,PERSON,"People, including fictional"
286,Feast,7,457,462,WORK_OF_ART,"Titles of books, songs, etc."
286,Botticelli,7,468,478,PERSON,"People, including fictional"
286,Birth of Venus’,7,482,497,WORK_OF_ART,"Titles of books, songs, etc."
286,Terry Fürholzer,8,0,15,PERSON,"People, including fictional"
286,Karin,8,20,25,PERSON,"People, including fictional"
286,Adrian,8,30,36,PERSON,"People, including fictional"
286,Madame Pompadour,8,88,104,WORK_OF_ART,"Titles of books, songs, etc."
286,Massari,8,134,141,PERSON,"People, including fictional"
287,"Wednesday, September 20, 1922",1,0,29,DATE,Absolute or relative dates or periods
287,B.B.,5,0,4,PERSON,"People, including fictional"
287,Gallery,5,45,52,FAC,"Buildings, airports, highways, bridges, etc."
287,Suarez,5,91,97,PERSON,"People, including fictional"
287,Waley,5,106,111,PERSON,"People, including fictional"
287,the Metropolitan Museum,5,117,140,ORG,"Companies, agencies, institutions, etc."
287,Sassetta,5,193,201,PERSON,"People, including fictional"
287,the afternoon,6,3,16,TIME,Times smaller than a day
287,BB,6,17,19,PERSON,"People, including fictional"
287,Meyergraefes,6,40,52,PERSON,"People, including fictional"
287,Lahmann,6,141,148,PERSON,"People, including fictional"
287,the Weisser Hirsch,6,153,171,ORG,"Companies, agencies, institutions, etc."
287,Sanatorium,6,198,208,ORG,"Companies, agencies, institutions, etc."
287,Italy,6,212,217,GPE,"Countries, cities, states"
287,Vallombrosa,6,234,245,GPE,"Countries, cities, states"
287,Doktor Sarre,7,0,12,PERSON,"People, including fictional"
287,De Coq,7,90,96,PERSON,"People, including fictional"
287,Babylon Samarra,7,154,169,ORG,"Companies, agencies, institutions, etc."
287,Persia,7,194,200,GPE,"Countries, cities, states"
287,Bokara,7,205,211,GPE,"Countries, cities, states"
287,Samarcand,7,216,225,GPE,"Countries, cities, states"
287,Denman Ross,7,299,310,PERSON,"People, including fictional"
288,"Thursday, September 21, 1922",1,0,28,DATE,Absolute or relative dates or periods
288,Hotel Bristol,2,24,37,ORG,"Companies, agencies, institutions, etc."
288,Karin,3,13,18,PERSON,"People, including fictional"
288,Terry,3,23,28,PERSON,"People, including fictional"
288,Ray,3,37,40,PERSON,"People, including fictional"
288,Islamic,3,150,157,NORP,Nationalities or religious or political groups
288,Museum,3,172,178,ORG,"Companies, agencies, institutions, etc."
288,Sarre,3,188,193,PERSON,"People, including fictional"
288,two,3,196,199,CARDINAL,Numerals that do not fall under another type
288,Mschatta,3,272,280,GPE,"Countries, cities, states"
288,Figaro,3,341,347,PERSON,"People, including fictional"
288,the evening,3,351,362,TIME,Times smaller than a day
288,each night,4,134,144,TIME,Times smaller than a day
288,BB,5,0,2,PERSON,"People, including fictional"
289,"Friday, September 22, 1922",1,0,26,DATE,Absolute or relative dates or periods
289,Karin,2,9,14,PERSON,"People, including fictional"
289,B.B.,2,228,232,PERSON,"People, including fictional"
289,Nicky,2,652,657,PERSON,"People, including fictional"
289,Ariadne auf Naxos,2,1126,1143,WORK_OF_ART,"Titles of books, songs, etc."
290,"Saturday, September 23, 1922",1,0,28,DATE,Absolute or relative dates or periods
290,Hotel Bristol,2,24,37,ORG,"Companies, agencies, institutions, etc."
290,Grey,3,0,4,PERSON,"People, including fictional"
290,Egyptian,5,4,12,NORP,Nationalities or religious or political groups
290,Frau F___heimer,5,25,40,PERSON,"People, including fictional"
290,morning,5,44,51,TIME,Times smaller than a day
290,Karin,5,66,71,PERSON,"People, including fictional"
290,Pilavov,6,0,7,PERSON,"People, including fictional"
290,Bulgarian,6,9,18,NORP,Nationalities or religious or political groups
290,Sternberg,7,49,58,PERSON,"People, including fictional"
290,Russian,7,92,99,NORP,Nationalities or religious or political groups
290,the Blaue Vogel,7,108,123,ORG,"Companies, agencies, institutions, etc."
291,"Sunday, September 24, 1922",1,0,26,DATE,Absolute or relative dates or periods
291,Adrian,3,26,32,PERSON,"People, including fictional"
291,afternoon,4,8,17,TIME,Times smaller than a day
291,Potsdam,4,21,28,GPE,"Countries, cities, states"
291,Friedländer,6,0,11,PERSON,"People, including fictional"
291,Marc,8,17,21,PERSON,"People, including fictional"
292,"Monday, September 25, 1922",1,0,26,DATE,Absolute or relative dates or periods
292,Hotel Bristol,2,0,13,ORG,"Companies, agencies, institutions, etc."
292,Berlin,2,14,20,GPE,"Countries, cities, states"
292,Grey,3,0,4,PERSON,"People, including fictional"
292,German,5,4,10,NORP,Nationalities or religious or political groups
292,Friedländer,5,25,36,PERSON,"People, including fictional"
292,Carey,5,78,83,PERSON,"People, including fictional"
292,Italians,5,107,115,NORP,Nationalities or religious or political groups
292,Conrad Witz,5,134,145,PERSON,"People, including fictional"
292,Germans,5,159,166,NORP,Nationalities or religious or political groups
292,Orpheus,7,29,36,WORK_OF_ART,"Titles of books, songs, etc."
293,"Tuesday, September 26, 1922",1,0,27,DATE,Absolute or relative dates or periods
293,Frankfürter HofNice,2,0,19,PERSON,"People, including fictional"
293,the Kaiser Friedrich Museum,4,15,42,FAC,"Buildings, airports, highways, bridges, etc."
293,Frankfurt,4,61,70,GPE,"Countries, cities, states"
293,11.30,4,91,96,TIME,Times smaller than a day
293,Nicky,5,0,5,PERSON,"People, including fictional"
293,Munich,5,14,20,GPE,"Countries, cities, states"
293,Bode,6,0,4,PERSON,"People, including fictional"
293,B.B.,6,9,13,PERSON,"People, including fictional"
